        5636
  42323  0.56782087E-02  -.23555890E-03  0.19241776E-02  -.94636810E+00  0.39259816E-01  -.32069627E+00
  42324  0.55743579E-02  -.23555890E-03  0.22070450E-02  -.92905963E+00  0.39259816E-01  -.36784083E+00
  42325  0.54564257E-02  -.23555890E-03  0.24843373E-02  -.90940427E+00  0.39259816E-01  -.41405620E+00
  42326  0.53247102E-02  -.23555890E-03  0.27553538E-02  -.88745168E+00  0.39259816E-01  -.45922563E+00
  42327  0.51795440E-02  -.23555890E-03  0.30194101E-02  -.86325731E+00  0.39259816E-01  -.50323501E+00
  42328  0.50212938E-02  -.23555890E-03  0.32758392E-02  -.83688228E+00  0.39259816E-01  -.54597318E+00
  42329  0.48503593E-02  -.23555890E-03  0.35239931E-02  -.80839321E+00  0.39259816E-01  -.58733218E+00
  42330  0.46671725E-02  -.23555890E-03  0.37632452E-02  -.77786207E+00  0.39259816E-01  -.62720752E+00
  42331  0.44721960E-02  -.23555890E-03  0.39929909E-02  -.74536598E+00  0.39259816E-01  -.66549848E+00
  42332  0.42659223E-02  -.23555890E-03  0.42126501E-02  -.71098703E+00  0.39259816E-01  -.70210833E+00
  42333  0.40488725E-02  -.23555890E-03  0.44216677E-02  -.67481207E+00  0.39259816E-01  -.73694460E+00
  42334  0.38215949E-02  -.23555890E-03  0.46195157E-02  -.63693247E+00  0.39259816E-01  -.76991928E+00
  42335  0.35846636E-02  -.23555890E-03  0.48056945E-02  -.59744393E+00  0.39259816E-01  -.80094907E+00
  42336  0.33386772E-02  -.23555890E-03  0.49797337E-02  -.55644619E+00  0.39259816E-01  -.82995560E+00
  42337  0.30842570E-02  -.23555890E-03  0.51411937E-02  -.51404282E+00  0.39259816E-01  -.85686559E+00
  42338  0.28220456E-02  -.23555890E-03  0.52896665E-02  -.47034093E+00  0.39259816E-01  -.88161107E+00
  42339  0.25527056E-02  -.23555890E-03  0.54247772E-02  -.42545092E+00  0.39259816E-01  -.90412951E+00
  42340  0.22769172E-02  -.23555890E-03  0.55461844E-02  -.37948619E+00  0.39259816E-01  -.92436405E+00
  42341  0.19953771E-02  -.23555890E-03  0.56535815E-02  -.33256284E+00  0.39259816E-01  -.94226356E+00
  42342  0.17087965E-02  -.23555890E-03  0.57466971E-02  -.28479941E+00  0.39259816E-01  -.95778284E+00
  42343  0.14178993E-02  -.23555890E-03  0.58252961E-02  -.23631654E+00  0.39259816E-01  -.97088267E+00
  42344  0.11234204E-02  -.23555890E-03  0.58891799E-02  -.18723673E+00  0.39259816E-01  -.98152997E+00
  42345  0.82610361E-03  -.23555890E-03  0.59381871E-02  -.13768393E+00  0.39259816E-01  -.98969783E+00
  42346  0.52670004E-03  -.23555890E-03  0.59721939E-02  -.87783338E-01  0.39259816E-01  -.99536564E+00
  42347  0.22596597E-03  -.23555890E-03  0.59911145E-02  -.37660995E-01  0.39259816E-01  -.99851906E+00
  42348  -.75338901E-04  -.23555890E-03  0.59949009E-02  0.12556483E-01  0.39259816E-01  -.99915014E+00
  42349  -.37645346E-03  -.23555890E-03  0.59835438E-02  0.62742243E-01  0.39259816E-01  -.99725728E+00
  42350  -.67661707E-03  -.23555890E-03  0.59570716E-02  0.11276951E+00  0.39259816E-01  -.99284526E+00
  42351  -.97507149E-03  -.23555890E-03  0.59155514E-02  0.16251191E+00  0.39259816E-01  -.98592522E+00
  42352  -.12710628E-02  -.23555890E-03  0.58590880E-02  0.21184379E+00  0.39259816E-01  -.97651466E+00
  42353  -.15638433E-02  -.23555890E-03  0.57878241E-02  0.26064054E+00  0.39259816E-01  -.96463733E+00
  42354  -.18526734E-02  -.23555890E-03  0.57019396E-02  0.30877889E+00  0.39259816E-01  -.95032324E+00
  42355  -.21368234E-02  -.23555890E-03  0.56016514E-02  0.35613723E+00  0.39259816E-01  -.93360856E+00
  42356  -.24155757E-02  -.23555890E-03  0.54872131E-02  0.40259594E+00  0.39259816E-01  -.91453550E+00
  42357  -.26882260E-02  -.23555890E-03  0.53589135E-02  0.44803766E+00  0.39259816E-01  -.89315224E+00
  42358  -.29540856E-02  -.23555890E-03  0.52170769E-02  0.49234759E+00  0.39259816E-01  -.86951280E+00
  42359  -.32124830E-02  -.23555890E-03  0.50620615E-02  0.53541382E+00  0.39259816E-01  -.84367690E+00
  42360  -.34627653E-02  -.23555890E-03  0.48942589E-02  0.57712754E+00  0.39259816E-01  -.81570980E+00
  42361  -.37043004E-02  -.23555890E-03  0.47140929E-02  0.61738338E+00  0.39259816E-01  -.78568214E+00
  42362  -.39364781E-02  -.23555890E-03  0.45220188E-02  0.65607967E+00  0.39259816E-01  -.75366978E+00
  42363  -.41587119E-02  -.23555890E-03  0.43185216E-02  0.69311863E+00  0.39259816E-01  -.71975359E+00
  42364  -.43704404E-02  -.23555890E-03  0.41041155E-02  0.72840672E+00  0.39259816E-01  -.68401923E+00
  42365  -.45711289E-02  -.23555890E-03  0.38793420E-02  0.76185480E+00  0.39259816E-01  -.64655699E+00
  42366  -.47602702E-02  -.23555890E-03  0.36447690E-02  0.79337836E+00  0.39259816E-01  -.60746148E+00
  42367  -.49373867E-02  -.23555890E-03  0.34009889E-02  0.82289777E+00  0.39259816E-01  -.56683148E+00
  42368  -.51020310E-02  -.23555890E-03  0.31486177E-02  0.85033848E+00  0.39259816E-01  -.52476960E+00
  42369  -.52537870E-02  -.23555890E-03  0.28882928E-02  0.87563116E+00  0.39259816E-01  -.48138212E+00
  42370  -.53922716E-02  -.23555890E-03  0.26206718E-02  0.89871191E+00  0.39259816E-01  -.43677862E+00
  42371  -.55171348E-02  -.23555890E-03  0.23464307E-02  0.91952245E+00  0.39259816E-01  -.39107178E+00
  42372  -.56280612E-02  -.23555890E-03  0.20662624E-02  0.93801018E+00  0.39259816E-01  -.34437706E+00
  42373  -.57247707E-02  -.23555890E-03  0.17808745E-02  0.95412843E+00  0.39259816E-01  -.29681241E+00
  42374  -.58070189E-02  -.23555890E-03  0.14909880E-02  0.96783646E+00  0.39259816E-01  -.24849799E+00
  42375  -.58745980E-02  -.23555890E-03  0.11973351E-02  0.97909965E+00  0.39259816E-01  -.19955585E+00
  42376  -.59273374E-02  -.23555890E-03  0.90065763E-03  0.98788956E+00  0.39259816E-01  -.15010960E+00
  42377  -.59651039E-02  -.23555890E-03  0.60170502E-03  0.99418396E+00  0.39259816E-01  -.10028417E+00
  42378  -.59878020E-02  -.23555890E-03  0.30123246E-03  0.99796698E+00  0.39259816E-01  -.50205409E-01
  42379  -.59953743E-02  -.23555890E-03  -.10482646E-08  0.99922904E+00  0.39259816E-01  0.17471076E-06
  42380  -.59739492E-02  -.47075459E-03  -.30053660E-03  0.99565818E+00  0.78459097E-01  0.50089433E-01
  42381  -.59513036E-02  -.47075459E-03  -.60031403E-03  0.99188391E+00  0.78459097E-01  0.10005234E+00
  42382  -.59136245E-02  -.47075459E-03  -.89857500E-03  0.98560406E+00  0.78459097E-01  0.14976250E+00
  42383  -.58610070E-02  -.47075459E-03  -.11945661E-02  0.97683449E+00  0.78459097E-01  0.19909435E+00
  42384  -.57935841E-02  -.47075459E-03  -.14875396E-02  0.96559734E+00  0.78459097E-01  0.24792327E+00
  42385  -.57115262E-02  -.47075459E-03  -.17767555E-02  0.95192101E+00  0.78459097E-01  0.29612591E+00
  42386  -.56150404E-02  -.47075459E-03  -.20614831E-02  0.93584005E+00  0.78459097E-01  0.34358051E+00
  42387  -.55043705E-02  -.47075459E-03  -.23410033E-02  0.91739508E+00  0.78459097E-01  0.39016720E+00
  42388  -.53797962E-02  -.47075459E-03  -.26146098E-02  0.89663268E+00  0.78459097E-01  0.43576830E+00
  42389  -.52416320E-02  -.47075459E-03  -.28816117E-02  0.87360531E+00  0.78459097E-01  0.48026860E+00
  42390  -.50902269E-02  -.47075459E-03  -.31413343E-02  0.84837114E+00  0.78459097E-01  0.52355570E+00
  42391  -.49259636E-02  -.47075459E-03  -.33931216E-02  0.82099391E+00  0.78459097E-01  0.56552026E+00
